customer,state,gender,education,customer_lifetime_value,income,monthly_premium_auto,number_of_open_complaints,policy_type,vehicle_class,total_claim_amount
PR10005,Oregon,M,Bachelor,572027.54,85210.0,74.0,0.0,Personal Auto,Four-Door Car,100.517679
IF80474,Washington,M,College,572027.54,86653.0,111.0,0.0,Personal Auto,Four-Door Car,277.201278
NE73773,Oregon,M,High School or Below,572027.54,0.0,113.0,0.0,Personal Auto,SUV,542.4
WM72573,California,M,College,572027.54,22872.0,131.0,0.0,Personal Auto,SUV,754.845659
NX71501,California,F,Doctor,572027.54,42889.0,74.0,0.0,Personal Auto,Four-Door Car,177.321283
LR79755,California,M,College,572027.54,74034.0,72.0,0.0,Personal Auto,Four-Door Car,267.415871
KC26486,Arizona,F,Bachelor,572027.54,46503.0,215.0,0.0,Personal Auto,Luxury SUV,1032.0
DY22077,Arizona,M,Bachelor,572027.54,97361.0,73.0,0.0,Corporate Auto,Four-Door Car,350.4
UV54104,Oregon,M,Bachelor,572027.54,25905.0,63.0,0.0,Personal Auto,Four-Door Car,302.4
SG66076,Arizona,M,Bachelor,572027.54,16097.0,139.0,0.0,Personal Auto,Sports Car,1000.8
GW52309,Nevada,F,High School or Below,572027.54,56446.0,114.0,0.0,Personal Auto,SUV,547.2
DC46965,Nevada,M,Master,572027.54,11343.0,72.0,0.0,Personal Auto,Four-Door Car,154.750098
JK57654,California,M,Doctor,572027.54,24164.0,137.0,0.0,Personal Auto,Sports Car,657.6
QO62792,Oregon,M,College,572027.54,58414.0,210.0,0.0,Personal Auto,Luxury SUV,1008.0
XI56955,Washington,F,Bachelor,572027.54,0.0,73.0,0.0,Personal Auto,Four-Door Car,350.4
NR99710,Arizona,F,High School or Below,572027.54,24395.0,62.0,0.0,Personal Auto,Two-Door Car,357.109603
QH90382,Oregon,F,Master,572027.54,52471.0,103.0,0.0,Personal Auto,Two-Door Car,163.955502
SI30451,Arizona,F,College,572027.54,30009.0,68.0,0.0,Personal Auto,Four-Door Car,317.428826
UM39817,Oregon,F,Bachelor,572027.54,23815.0,73.0,0.0,Personal Auto,Four-Door Car,424.330166
YG98004,Oregon,F,Master,572027.54,27739.0,104.0,0.0,Corporate Auto,Four-Door Car,3.200851
KF80172,Nevada,M,College,572027.54,37876.0,69.0,0.0,Personal Auto,Four-Door Car,300.056383
LD95617,California,M,Bachelor,572027.54,0.0,72.0,0.0,Corporate Auto,Four-Door Car,345.6
YJ24476,Nevada,F,Bachelor,572027.54,14665.0,61.0,0.0,Personal Auto,Four-Door Car,292.8
LM67096,Oregon,F,Bachelor,572027.54,0.0,61.0,0.0,Corporate Auto,Four-Door Car,31.481852
FB21121,California,F,Bachelor,572027.54,86595.0,63.0,0.0,Corporate Auto,Two-Door Car,445.621906
LW91009,Washington,M,College,572027.54,24368.0,68.0,0.0,Personal Auto,Four-Door Car,326.4
RD28560,Washington,F,Bachelor,572027.54,73054.0,106.0,0.0,Corporate Auto,SUV,419.365958
DD22139,Washington,F,College,572027.54,0.0,72.0,0.0,Corporate Auto,Two-Door Car,732.352745
LN50415,Oregon,M,Bachelor,572027.54,50994.0,128.0,0.0,Corporate Auto,SUV,346.387342
OP62891,Oregon,F,High School or Below,572027.54,0.0,64.0,0.0,Personal Auto,Two-Door Car,460.8
JT47995,Arizona,F,College,572027.54,0.0,204.0,0.0,Personal Auto,Luxury SUV,979.2
AG39150,Oregon,M,Bachelor,572027.54,0.0,63.0,0.0,Personal Auto,Four-Door Car,302.4
QJ65440,California,F,Bachelor,572027.54,0.0,87.0,0.0,Corporate Auto,Four-Door Car,626.4
IJ40048,California,M,Bachelor,572027.54,28695.0,64.0,0.0,Corporate Auto,Four-Door Car,221.241837
PX86841,Arizona,F,College,572027.54,72608.0,82.0,0.0,Special Auto,Four-Door Car,393.6
ES87355,Oregon,F,Bachelor,572027.54,48381.0,63.0,0.0,Personal Auto,Two-Door Car,302.4
EZ85603,Arizona,F,College,572027.54,0.0,152.0,0.0,Personal Auto,SUV,1082.814636
YJ96611,Arizona,F,High School or Below,572027.54,0.0,104.0,0.0,Special Auto,Sports Car,1210.245916
UB18338,Oregon,M,Bachelor,572027.54,14973.0,115.0,0.0,Personal Auto,SUV,828.0
TF67147,Oregon,F,Bachelor,572027.54,24910.0,63.0,0.0,Personal Auto,Four-Door Car,347.857619
FY83287,Washington,M,Doctor,572027.54,50577.0,63.0,0.0,Personal Auto,Two-Door Car,12.444326
JO11457,Oregon,M,High School or Below,572027.54,0.0,70.0,0.0,Personal Auto,Two-Door Car,585.482275
BS94221,Arizona,F,College,572027.54,26184.0,62.0,0.0,Special Auto,Two-Door Car,297.6
CB64729,Nevada,M,Bachelor,572027.54,20215.0,112.0,0.0,Personal Auto,Four-Door Car,537.6
XB32430,California,M,Bachelor,572027.54,68342.0,72.0,0.0,Personal Auto,Four-Door Car,148.738098
LN43251,Oregon,M,High School or Below,572027.54,0.0,133.0,0.0,Personal Auto,SUV,957.6
BX20227,Oregon,F,College,572027.54,72608.0,82.0,0.0,Personal Auto,Four-Door Car,393.6
PC12390,Nevada,M,Master,572027.54,74960.0,69.0,0.0,Corporate Auto,Four-Door Car,107.985836
XQ44462,Oregon,M,College,572027.54,56342.0,69.0,0.0,Corporate Auto,Four-Door Car,331.2
GF59560,Oregon,F,College,572027.54,86824.0,72.0,0.0,Personal Auto,Four-Door Car,189.096179
FE67098,Nevada,M,College,572027.54,37530.0,117.0,0.0,Personal Auto,SUV,561.6
LO98108,Oregon,M,Bachelor,572027.54,0.0,62.0,0.0,Personal Auto,Two-Door Car,297.6
SP94430,California,F,Bachelor,572027.54,53330.0,65.0,0.0,Personal Auto,Four-Door Car,224.093027
SH44158,Oregon,M,Bachelor,572027.54,0.0,63.0,0.0,Special Auto,Four-Door Car,327.685301
WY41435,Nevada,F,College,572027.54,52436.0,76.0,0.0,Personal Auto,Four-Door Car,109.476994
MR77933,Arizona,F,Bachelor,572027.54,11885.0,101.0,0.0,Personal Auto,Four-Door Car,484.8
WJ38827,Oregon,M,High School or Below,572027.54,0.0,97.0,0.0,Corporate Auto,Two-Door Car,498.779439
TM33419,Washington,F,College,572027.54,44536.0,137.0,0.0,Personal Auto,SUV,46.949646
QF91596,Nevada,F,Bachelor,572027.54,82763.0,61.0,0.0,Personal Auto,Four-Door Car,245.163042
DB16336,Nevada,F,College,572027.54,0.0,87.0,0.0,Corporate Auto,Four-Door Car,420.041981
BX35013,Arizona,F,Master,572027.54,63401.0,113.0,0.0,Personal Auto,SUV,52.336233
JB20891,Arizona,F,High School or Below,572027.54,11828.0,90.0,0.0,Personal Auto,Four-Door Car,571.479602
WE68750,Oregon,M,Bachelor,572027.54,99747.0,72.0,0.0,Corporate Auto,Two-Door Car,61.536107
RN65450,California,M,College,572027.54,0.0,88.0,0.0,Personal Auto,Four-Door Car,633.6
BW79345,Nevada,F,High School or Below,572027.54,78796.0,61.0,0.0,Personal Auto,Two-Door Car,292.8
OZ64384,Oregon,F,Bachelor,572027.54,79090.0,107.0,0.0,Personal Auto,SUV,289.040734
KV99077,Nevada,M,College,572027.54,43906.0,65.0,0.0,Personal Auto,Two-Door Car,468.0
NY24020,Arizona,M,High School or Below,572027.54,82189.0,94.0,0.0,Personal Auto,Two-Door Car,354.081091
CJ81799,Oregon,F,College,572027.54,70263.0,93.0,0.0,Personal Auto,Two-Door Car,7.345946
QI69873,Washington,M,Master,572027.54,19132.0,207.0,0.0,Personal Auto,Luxury Car,1008.569798
VC70716,Arizona,M,High School or Below,572027.54,0.0,131.0,0.0,Corporate Auto,SUV,628.8
ZB88708,Nevada,M,Master,572027.54,78127.0,69.0,0.0,Personal Auto,Four-Door Car,136.172569
XG64081,Arizona,M,Bachelor,572027.54,92296.0,69.0,0.0,Personal Auto,Two-Door Car,331.2
ZZ35218,Oregon,M,Doctor,572027.54,0.0,74.0,0.0,Corporate Auto,Two-Door Car,317.109447
KA95976,California,F,High School or Below,572027.54,80550.0,68.0,0.0,Personal Auto,Four-Door Car,265.516965
TF23305,Arizona,F,College,572027.54,51950.0,89.0,0.0,Personal Auto,Two-Door Car,429.171384
TU72516,Oregon,F,College,572027.54,20392.0,73.0,0.0,Personal Auto,Four-Door Car,350.4
DM16101,Washington,F,College,572027.54,30886.0,61.0,0.0,Special Auto,Four-Door Car,8.315904
UF93725,Oregon,M,Bachelor,572027.54,0.0,66.0,0.0,Personal Auto,Four-Door Car,475.2
IH62666,California,F,Bachelor,572027.54,33089.0,61.0,0.0,Personal Auto,Four-Door Car,292.8
FG23952,Oregon,M,College,572027.54,0.0,132.0,0.0,Personal Auto,SUV,950.4
NH85248,Arizona,M,College,572027.54,0.0,68.0,0.0,Corporate Auto,Two-Door Car,326.4
XO75323,California,M,College,572027.54,72439.0,100.0,0.0,Personal Auto,SUV,480.0
FX78901,Oregon,F,Bachelor,572027.54,81639.0,82.0,0.0,Special Auto,Four-Door Car,47.952426
KG40352,Oregon,F,College,572027.54,68815.0,68.0,0.0,Personal Auto,Four-Door Car,114.743385
GX27974,California,F,College,572027.54,0.0,63.0,0.0,Personal Auto,Four-Door Car,94.958688
ST31207,California,F,Bachelor,572027.54,25134.0,67.0,0.0,Personal Auto,Four-Door Car,321.6
VC64410,Arizona,F,High School or Below,572027.54,25965.0,65.0,0.0,Personal Auto,Four-Door Car,329.206567
YO49328,Arizona,M,High School or Below,572027.54,55193.0,105.0,0.0,Personal Auto,SUV,504.0
KP10993,California,F,College,572027.54,18577.0,86.0,0.0,Personal Auto,Four-Door Car,412.8
FR15853,Nevada,M,High School or Below,572027.54,44368.0,80.0,0.0,Corporate Auto,Two-Door Car,384.0
BR13613,Oregon,M,College,572027.54,13528.0,86.0,0.0,Personal Auto,Four-Door Car,412.8
MM27192,Oregon,F,Master,572027.54,21514.0,62.0,0.0,Personal Auto,Two-Door Car,257.248789
HI36042,California,M,High School or Below,572027.54,0.0,105.0,0.0,Personal Auto,SUV,756.0
GT89774,Arizona,F,Bachelor,572027.54,87139.0,213.0,0.0,Personal Auto,Luxury SUV,363.865389
SB83749,California,M,High School or Below,572027.54,20355.0,61.0,0.0,Personal Auto,Four-Door Car,439.2
WE77831,California,M,Bachelor,572027.54,0.0,73.0,0.0,Personal Auto,Four-Door Car,350.4
HM21382,Washington,M,Bachelor,572027.54,46210.0,61.0,0.0,Personal Auto,Two-Door Car,439.2
ML10022,Nevada,F,College,572027.54,0.0,68.0,0.0,Personal Auto,Four-Door Car,326.4
QJ65472,California,M,High School or Below,572027.54,28613.0,114.0,0.0,Personal Auto,Four-Door Car,820.8
TZ71391,Oregon,M,Master,572027.54,26057.0,74.0,0.0,Personal Auto,Four-Door Car,523.888845
AS62048,Arizona,M,Bachelor,572027.54,0.0,73.0,0.0,Personal Auto,Four-Door Car,525.6
PL14941,Nevada,F,High School or Below,572027.54,76700.0,112.0,0.0,Personal Auto,Four-Door Car,322.046658
LK87874,Nevada,F,Bachelor,572027.54,0.0,109.0,0.0,Personal Auto,SUV,523.2
NK53938,Oregon,M,Master,572027.54,45181.0,65.0,0.0,Personal Auto,Four-Door Car,312.0
VF96109,Oregon,M,High School or Below,572027.54,99845.0,110.0,0.0,Personal Auto,SUV,528.0
IV32877,Oregon,M,Bachelor,572027.54,0.0,101.0,0.0,Personal Auto,SUV,1021.719397
EE96187,Oregon,F,High School or Below,572027.54,92423.0,88.0,0.0,Personal Auto,Four-Door Car,404.243868
FJ31683,Washington,F,Doctor,572027.54,43793.0,71.0,0.0,Personal Auto,Four-Door Car,16.150175
ON90223,Washington,M,College,572027.54,93210.0,107.0,0.0,Personal Auto,SUV,513.6
SC70396,Oregon,M,Bachelor,572027.54,58484.0,88.0,0.0,Personal Auto,Two-Door Car,43.542559
WF44706,Oregon,M,High School or Below,572027.54,26876.0,76.0,0.0,Personal Auto,Four-Door Car,364.8
CF15252,Arizona,F,Bachelor,572027.54,48054.0,109.0,0.0,Personal Auto,SUV,523.2
DG51590,Arizona,F,Bachelor,572027.54,36800.0,91.0,0.0,Personal Auto,Two-Door Car,236.63519
LE12782,Arizona,M,College,572027.54,28663.0,61.0,0.0,Personal Auto,Four-Door Car,292.8
LD98568,California,F,College,572027.54,54431.0,97.0,0.0,Personal Auto,Four-Door Car,284.49502
WX92363,Washington,F,Bachelor,572027.54,27608.0,108.0,0.0,Personal Auto,SUV,308.953614
KX57885,California,M,Bachelor,572027.54,22103.0,89.0,0.0,Personal Auto,Four-Door Car,427.2
XI30683,Arizona,M,College,572027.54,0.0,103.0,0.0,Personal Auto,SUV,741.6
TM13510,Arizona,M,Doctor,572027.54,46168.0,65.0,0.0,Personal Auto,Four-Door Car,312.0
LU95652,Oregon,M,College,572027.54,83221.0,91.0,0.0,Personal Auto,Four-Door Car,14.386157
OD45969,California,M,Bachelor,572027.54,98677.0,105.0,0.0,Personal Auto,Four-Door Car,108.025547
MU96709,California,F,High School or Below,572027.54,46379.0,72.0,0.0,Corporate Auto,Four-Door Car,345.6
KX55910,Oregon,F,College,572027.54,62803.0,62.0,0.0,Personal Auto,Two-Door Car,400.959425
KE10223,California,M,Bachelor,572027.54,0.0,177.0,0.0,Personal Auto,SUV,1274.4
QS29824,Nevada,M,College,572027.54,0.0,134.0,0.0,Personal Auto,SUV,964.8
OF12725,California,F,Bachelor,572027.54,28139.0,97.0,0.0,Personal Auto,Four-Door Car,465.6
WE52840,Arizona,F,College,572027.54,52982.0,89.0,0.0,Corporate Auto,Four-Door Car,31.356274
OJ65117,Oregon,F,Bachelor,572027.54,77095.0,68.0,0.0,Personal Auto,Four-Door Car,461.841879
FC52000,Oregon,F,College,572027.54,26322.0,111.0,0.0,Corporate Auto,SUV,180.346146
IN57582,California,F,College,572027.54,25125.0,81.0,0.0,Corporate Auto,Four-Door Car,583.2
UY13430,Oregon,F,High School or Below,572027.54,52583.0,113.0,0.0,Special Auto,SUV,528.20086
PD66941,Arizona,M,Bachelor,572027.54,17622.0,65.0,0.0,Personal Auto,Four-Door Car,312.0
IB36843,California,M,Master,572027.54,90607.0,70.0,0.0,Personal Auto,Four-Door Car,311.514116
VE51810,Arizona,M,Bachelor,572027.54,42795.0,73.0,0.0,Personal Auto,Four-Door Car,350.4
RX50446,Arizona,F,High School or Below,572027.54,27042.0,110.0,0.0,Personal Auto,Four-Door Car,1263.325007
TK22471,Oregon,M,College,572027.54,27984.0,62.0,0.0,Personal Auto,Four-Door Car,445.361629
YR85283,Nevada,F,High School or Below,572027.54,26021.0,126.0,0.0,Personal Auto,SUV,331.847478
WH83589,Arizona,F,High School or Below,572027.54,25448.0,71.0,0.0,Personal Auto,Four-Door Car,345.022359
NM40177,California,M,Bachelor,572027.54,52009.0,68.0,0.0,Personal Auto,Four-Door Car,250.416569
UV44069,Oregon,F,High School or Below,572027.54,23504.0,69.0,0.0,Corporate Auto,Two-Door Car,374.399828
CO25601,Washington,M,High School or Below,572027.54,0.0,71.0,0.0,Personal Auto,Four-Door Car,569.761582
IS58493,Oregon,M,Master,572027.54,40774.0,110.0,0.0,Personal Auto,Sports Car,394.968488
YF54705,Nevada,M,College,572027.54,36812.0,92.0,0.0,Personal Auto,Two-Door Car,392.695097
ES66762,Oregon,F,Bachelor,572027.54,72540.0,88.0,0.0,Personal Auto,Two-Door Car,631.743039
CX85598,Arizona,M,Bachelor,572027.54,51240.0,70.0,0.0,Personal Auto,Four-Door Car,283.849464
QF74806,California,M,College,572027.54,20396.0,76.0,0.0,Personal Auto,Four-Door Car,364.8
LO17461,Arizona,F,High School or Below,572027.54,35654.0,72.0,0.0,Personal Auto,Two-Door Car,515.122954
KW95891,Oregon,F,High School or Below,572027.54,93884.0,65.0,0.0,Personal Auto,Four-Door Car,312.0
YR45605,Oregon,F,Bachelor,572027.54,0.0,68.0,0.0,Personal Auto,Four-Door Car,379.209349
OW83209,Nevada,M,Bachelor,572027.54,30344.0,107.0,0.0,Personal Auto,SUV,342.832065
AT86990,Arizona,F,Bachelor,572027.54,28738.0,62.0,0.0,Personal Auto,Two-Door Car,81.609951
CW80905,Nevada,M,High School or Below,572027.54,70958.0,115.0,0.0,Personal Auto,Sports Car,115.400119
TK65222,California,M,Bachelor,572027.54,22103.0,109.0,0.0,Personal Auto,Four-Door Car,160.338007
FQ89652,Oregon,F,College,572027.54,0.0,103.0,0.0,Special Auto,SUV,741.6
PH70685,California,F,Bachelor,572027.54,70795.0,68.0,0.0,Corporate Auto,Four-Door Car,177.948654
AP34711,Arizona,F,Master,572027.54,32821.0,129.0,0.0,Personal Auto,SUV,25.89566
AZ31562,Arizona,M,College,572027.54,22520.0,73.0,0.0,Personal Auto,Four-Door Car,350.4
VU87728,Nevada,M,High School or Below,572027.54,0.0,72.0,0.0,Personal Auto,Four-Door Car,518.4
XX34879,Oregon,M,College,572027.54,56263.0,93.0,0.0,Corporate Auto,Four-Door Car,446.4
GG91020,Nevada,M,Bachelor,572027.54,0.0,72.0,0.0,Personal Auto,Four-Door Car,345.6
RO58812,California,M,College,572027.54,0.0,64.0,0.0,Personal Auto,Four-Door Car,307.2
GU29647,Oregon,M,Bachelor,572027.54,0.0,65.0,0.0,Personal Auto,Two-Door Car,312.0
QF66202,Nevada,M,College,572027.54,31993.0,66.0,0.0,Personal Auto,Four-Door Car,39.627399
GB44176,Arizona,M,College,572027.54,40994.0,106.0,0.0,Personal Auto,Four-Door Car,60.227339
RH70194,Nevada,M,Bachelor,572027.54,29638.0,64.0,0.0,Personal Auto,Four-Door Car,307.2
TL40288,Oregon,F,College,572027.54,0.0,119.0,0.0,Personal Auto,Four-Door Car,729.595208
VZ70667,Oregon,F,College,572027.54,26056.0,73.0,0.0,Personal Auto,Four-Door Car,355.558088
GK21260,Oregon,F,Doctor,572027.54,22821.0,131.0,0.0,Personal Auto,SUV,740.05751
GS92994,Washington,F,College,572027.54,84581.0,96.0,0.0,Personal Auto,Four-Door Car,4.334425
KI91500,California,F,High School or Below,572027.54,22193.0,74.0,0.0,Personal Auto,Two-Door Car,415.535724
TL51969,Washington,M,Bachelor,572027.54,30969.0,63.0,0.0,Personal Auto,Two-Door Car,358.225234
NR16284,California,F,College,572027.54,70263.0,93.0,0.0,Personal Auto,Two-Door Car,7.345946
MA68039,California,M,High School or Below,572027.54,35056.0,96.0,0.0,Personal Auto,Two-Door Car,460.8
ZI51939,Oregon,M,College,572027.54,73435.0,69.0,0.0,Corporate Auto,Two-Door Car,331.2
NX93393,Oregon,M,High School or Below,572027.54,86096.0,108.0,0.0,Corporate Auto,Two-Door Car,518.4
SE30128,California,M,High School or Below,572027.54,0.0,139.0,0.0,Personal Auto,SUV,1000.8
VT78222,Oregon,M,Master,572027.54,55808.0,116.0,0.0,Personal Auto,SUV,551.413755
AH17051,California,M,Bachelor,572027.54,29695.0,94.0,0.0,Personal Auto,Four-Door Car,554.143798
NC76877,California,F,Bachelor,572027.54,88043.0,61.0,0.0,Corporate Auto,Four-Door Car,188.717606
JD71348,California,M,College,572027.54,60875.0,92.0,0.0,Personal Auto,Four-Door Car,410.846025
DR88293,Arizona,M,Bachelor,572027.54,0.0,77.0,0.0,Personal Auto,Four-Door Car,12.603783
ZB23962,Oregon,M,High School or Below,572027.54,0.0,118.0,0.0,Personal Auto,SUV,849.6
JO90877,Washington,F,Bachelor,572027.54,70974.0,71.0,0.0,Personal Auto,Four-Door Car,340.8
IR45546,Oregon,F,Bachelor,572027.54,37518.0,131.0,0.0,Special Auto,Sports Car,472.850932
LO99872,Oregon,M,College,572027.54,28128.0,70.0,0.0,Personal Auto,Two-Door Car,336.0
CW16221,Oregon,F,Bachelor,572027.54,45254.0,93.0,0.0,Corporate Auto,Four-Door Car,446.4
UU92753,Oregon,F,Doctor,572027.54,85537.0,108.0,0.0,Personal Auto,SUV,285.276083
WH63678,Oregon,M,Master,572027.54,74608.0,68.0,0.0,Corporate Auto,Four-Door Car,407.68374
TE31876,California,F,High School or Below,572027.54,41004.0,102.0,0.0,Personal Auto,Sports Car,489.6
MU59158,Arizona,F,Master,572027.54,38884.0,102.0,0.0,Personal Auto,Two-Door Car,423.819864
LV57595,California,F,Master,572027.54,97131.0,64.0,0.0,Corporate Auto,Four-Door Car,307.2
GY99495,Oregon,M,Master,572027.54,0.0,84.0,0.0,Corporate Auto,Four-Door Car,403.2
FN67085,California,M,College,572027.54,22331.0,64.0,0.0,Corporate Auto,Four-Door Car,61.20919
US82470,Arizona,M,Bachelor,572027.54,37541.0,109.0,0.0,Corporate Auto,SUV,96.212835
UN53508,Oregon,F,Bachelor,572027.54,27357.0,61.0,0.0,Corporate Auto,Four-Door Car,292.8
FK37308,Oregon,F,Doctor,572027.54,0.0,72.0,0.0,Corporate Auto,Two-Door Car,41.927219
EW34780,California,F,Bachelor,572027.54,11885.0,101.0,0.0,Personal Auto,Four-Door Car,484.8
HG97353,Oregon,F,Bachelor,572027.54,52717.0,109.0,0.0,Corporate Auto,Four-Door Car,60.151529
FM31768,Arizona,F,High School or Below,572027.54,57693.0,76.0,0.0,Personal Auto,Four-Door Car,547.2
DO18118,Oregon,F,High School or Below,572027.54,0.0,104.0,0.0,Personal Auto,SUV,748.8
BC31913,Arizona,F,Bachelor,572027.54,73903.0,73.0,0.0,Corporate Auto,Four-Door Car,439.361029
HB29169,Washington,F,Bachelor,572027.54,0.0,281.0,0.0,Personal Auto,Luxury SUV,1499.806352
KO86181,Oregon,F,College,572027.54,0.0,111.0,0.0,Personal Auto,SUV,532.8
NT38409,California,M,College,572027.54,79452.0,65.0,0.0,Corporate Auto,Four-Door Car,187.683707
IP77666,Nevada,F,Bachelor,572027.54,72540.0,88.0,0.0,Personal Auto,Two-Door Car,631.743039
KL80110,Arizona,F,College,572027.54,89513.0,116.0,0.0,Personal Auto,SUV,232.945977
KR35099,Washington,M,College,572027.54,60920.0,64.0,0.0,Personal Auto,Two-Door Car,231.201886
YP41539,Oregon,F,High School or Below,572027.54,88669.0,66.0,0.0,Personal Auto,Four-Door Car,213.574473
MM10866,California,F,Bachelor,572027.54,79090.0,107.0,0.0,Personal Auto,SUV,289.040734
WD88264,Washington,M,High School or Below,572027.54,17101.0,113.0,0.0,Corporate Auto,SUV,542.4
XN18885,Oregon,M,High School or Below,572027.54,44788.0,61.0,0.0,Personal Auto,Four-Door Car,386.031248
VB94165,Nevada,M,Master,572027.54,0.0,93.0,0.0,Special Auto,Two-Door Car,604.270179
FG71665,Arizona,M,Bachelor,572027.54,26790.0,71.0,0.0,Personal Auto,Two-Door Car,340.8
IV98398,California,M,Bachelor,572027.54,81955.0,126.0,0.0,Corporate Auto,SUV,720.054248
YN39714,Oregon,F,High School or Below,572027.54,80213.0,70.0,0.0,Personal Auto,Two-Door Car,440.268527
WL92199,Arizona,M,Doctor,572027.54,0.0,66.0,0.0,Personal Auto,Four-Door Car,90.989464
KC36987,Oregon,M,Bachelor,572027.54,47950.0,170.0,0.0,Personal Auto,SUV,780.990942
JW24212,Oregon,M,Bachelor,572027.54,0.0,101.0,0.0,Personal Auto,SUV,960.115399
OG57342,Washington,M,Doctor,572027.54,0.0,65.0,0.0,Corporate Auto,Four-Door Car,312.0
SN49269,Oregon,M,High School or Below,572027.54,72353.0,66.0,0.0,Personal Auto,Two-Door Car,316.8
RE52529,California,F,High School or Below,572027.54,81872.0,115.0,0.0,Corporate Auto,Four-Door Car,256.43803
EQ68292,Arizona,M,Bachelor,572027.54,74606.0,68.0,0.0,Corporate Auto,Two-Door Car,109.112713
KF88603,Oregon,M,High School or Below,572027.54,0.0,138.0,0.0,Personal Auto,SUV,993.6
JR62870,California,M,High School or Below,572027.54,41438.0,72.0,0.0,Personal Auto,Two-Door Car,323.836677
NN40477,Arizona,F,Bachelor,572027.54,52679.0,110.0,0.0,Personal Auto,Sports Car,528.0
JP40952,Arizona,M,High School or Below,572027.54,0.0,101.0,0.0,Personal Auto,SUV,1183.780098
FG24548,Oregon,M,Bachelor,572027.54,44524.0,70.0,0.0,Personal Auto,Four-Door Car,200.768848
DZ89536,Oregon,M,Master,572027.54,60244.0,83.0,0.0,Corporate Auto,Four-Door Car,326.281835
